date,t2m,d2m,tp,u10,v10,swvl1,wind_speed,relative_humidity,risk_score
1995-07-19,55.882977,46.643158,0.0015126077,1.6329565,1.2289685,0.33715034,2.043749,71.06654,0.012987012987012988
1995-07-20,57.08499,47.47243,0.00073706295,1.7427553,1.2160758,0.32955962,2.1250968,70.20436,0.022727272727272724
1995-07-21,58.64671,49.5305,0.0002876942,1.7379354,0.369362,0.32117024,1.7767521,71.68764,0.01948051948051948
1995-07-22,56.01176,48.177032,0.0025407106,0.19246303,-0.53547233,0.33188614,0.5690102,74.93463,0.0
1995-07-23,51.073643,43.39618,0.0033356238,-1.2492771,-0.5628052,0.3567957,1.3701981,74.91138,0.00974025974025974
1995-07-24,50.372906,39.72617,0.001452702,-1.7411901,-1.0265695,0.34492108,2.0212836,66.730606,0.0
1995-07-25,47.9286,38.693058,0.0031299533,-1.3658115,-2.1087873,0.34740844,2.5124538,70.2154,0.003246753246753247
1995-07-26,46.153885,37.038364,0.0015448704,-1.5038761,-1.7558503,0.3456918,2.3118508,70.3499,0.0
1995-07-27,50.28297,38.143368,0.000330127,-0.5952247,-0.90453905,0.32982886,1.0828127,62.941616,0.016233766233766232
1995-07-28,54.2587,41.733967,0.00036148774,0.34960225,0.6329414,0.31971088,0.7230744,62.517887,0.03896103896103896
1995-07-29,55.5536,43.08971,0.00060773344,-0.59989315,0.8670892,0.3154081,1.0543792,62.831474,0.032467532467532464
1995-07-30,55.204453,44.790623,0.0009931453,-0.10019636,0.61575145,0.31348905,0.6238503,67.90203,0.0
1995-07-31,53.819977,46.860077,0.0020975277,1.2935786,0.8927357,0.3271968,1.571726,77.2358,0.003246753246753247
1995-08-01,54.6051,45.815563,0.0009985197,0.8574543,0.9899845,0.3270332,1.3096936,72.151054,0.003246753246753247
1995-08-02,54.26802,44.280685,0.00084388326,0.6881845,0.8854268,0.31897292,1.1214181,68.9059,0.00974025974025974
1995-08-03,51.029064,43.943653,0.0017490868,0.8613431,0.4744725,0.3333472,0.9833799,76.621704,0.0
1995-08-04,49.534763,44.14322,0.0029420673,1.1065508,0.24969749,0.35126767,1.1343737,81.61112,0.0
1995-08-05,48.92647,42.322166,0.0029404017,1.5969567,0.9884886,0.36099473,1.8781322,77.85984,0.0
1995-08-06,48.28268,41.780148,0.0023639002,0.9822211,1.1550146,0.3614453,1.516185,78.11,0.012987012987012988
1995-08-07,50.631794,43.964874,0.0021125765,-0.34152624,0.7878537,0.36228022,0.85869294,77.82029,0.0
1995-08-08,54.012695,44.59734,0.0006287809,0.042024642,0.10830718,0.3482548,0.116174504,70.39504,0.0
1995-08-09,55.984295,45.9258,0.0006481511,-0.8708237,0.1700567,0.33875036,0.8872729,68.91301,0.0
1995-08-10,55.16756,46.354206,0.0021236313,-0.41083983,-0.15885273,0.3420284,0.44048104,72.144165,0.003246753246753247
1995-08-11,54.009766,46.836823,0.0018687573,0.31593934,0.13424635,0.34622696,0.34327793,76.63491,0.0
1995-08-12,54.673992,45.875713,0.00130725,-0.59224606,0.6961408,0.34271494,0.91398436,72.13429,0.0
1995-08-13,52.717438,45.65642,0.0015622742,0.2153809,0.057359572,0.34520403,0.222888,76.84412,0.0
1995-08-14,51.025635,46.975616,0.0040859357,0.88094395,-0.13953187,0.36728144,0.8919257,85.96823,0.003246753246753247
1995-08-15,48.178654,43.589558,0.0029891909,0.90978104,-0.27260014,0.37302017,0.94974333,84.05561,0.0
1995-08-16,49.51196,42.03016,0.00046481192,0.4554628,-0.23974828,0.3584244,0.5147093,75.327034,0.003246753246753247
1995-08-17,51.650074,42.01097,0.00016980036,-0.19942474,-0.81883526,0.34614012,0.8427701,69.53534,0.003246753246753247
1995-08-18,52.635193,42.910496,0.00013904202,0.3407019,-0.10700635,0.3368001,0.35711083,69.41694,0.0
1995-08-19,50.920788,42.51557,0.0004892883,1.5856041,-0.24928223,0.3325219,1.60508,72.83498,0.0
1995-08-20,49.024944,42.12438,0.00095975114,0.80053633,-0.81907463,0.33666027,1.1453129,76.98612,0.003246753246753247
1995-08-21,49.326054,40.231895,0.00069580943,0.5164061,-0.824095,0.33421126,0.97252655,70.75684,0.01948051948051948
1995-08-22,50.53575,40.159275,0.00025106085,-0.21431883,0.15554102,0.32549754,0.26481232,67.45466,0.0
1995-08-23,51.210117,42.1307,0.0005609282,0.3108091,-0.18566649,0.32705176,0.3620419,71.000984,0.006493506493506494
1995-08-24,50.706894,43.65692,0.0016054651,0.72616726,-0.19804822,0.33474955,0.75268984,76.69648,0.0
1995-08-25,48.5377,42.011097,0.0016527419,0.7418776,-0.21268053,0.34323242,0.77176124,78.059456,0.0
1995-08-26,47.93114,39.28217,0.0010743974,0.9216258,-0.16826962,0.3399303,0.9368611,71.84179,0.0
1995-08-27,48.81595,38.620533,0.00017322764,0.5386622,0.3468934,0.32873684,0.6406965,67.729095,0.0
1995-08-28,47.30006,38.035828,0.0005916767,0.051067308,-0.11460448,0.32565475,0.12546735,70.06689,0.003246753246753247
1995-08-29,50.58523,41.54425,0.0002830679,1.7269831,1.129596,0.31922007,2.0636032,71.03894,0.006493506493506494
1995-08-30,48.19461,43.156567,0.0036632658,1.3523976,1.2873025,0.34619567,1.8671173,82.62474,0.0
1995-08-31,45.70223,41.491665,0.0047670593,1.0052555,1.1241912,0.37824538,1.508093,85.12993,0.0
1996-05-01,30.229673,21.682707,0.0007221794,1.2018309,-0.342541,0.38553596,1.2496927,70.181,0.009740259740259742
1996-05-02,28.294,15.609764,0.00024814226,1.2297429,-0.38265678,0.3796967,1.2879028,58.54038,0.022727272727272728
1996-05-03,30.544764,16.18481,1.8844357e-05,0.8896501,-0.15953206,0.3773991,0.9038406,54.758327,0.025974025974025976
1996-05-04,32.766003,21.402893,0.0005141301,0.29600027,-0.34660372,0.38161147,0.45579633,62.60375,0.032467532467532464
1996-05-05,33.56301,24.069075,0.00023650954,-0.12945628,-0.4799348,0.38356975,0.49708787,67.829704,0.05194805194805195
1996-05-06,35.99733,23.91993,1.3836435e-05,-0.9088431,-0.5616866,0.38646057,1.0684042,61.18639,0.0551948051948052
1996-05-07,36.32014,22.685698,3.7928916e-05,-0.7600185,-0.80041355,0.3864218,1.1037618,57.36304,0.05194805194805195
1996-05-08,35.58878,21.800467,0.0003237427,-0.06854293,-0.82818455,0.3847853,0.8310161,56.88489,0.05519480519480519
1996-05-09,38.009926,22.982275,2.4279374e-05,-0.20727272,0.023814082,0.3844688,0.20863627,54.345753,0.05519480519480519
1996-05-10,42.092327,27.77321,1.742016e-06,0.9069293,0.5413287,0.3846743,1.0561996,56.587303,0.048701298701298704
1996-05-11,43.841198,31.721884,7.9161755e-06,1.1497271,-0.7486431,0.384063,1.3719836,62.144917,0.0909090909090909
1996-05-12,45.09084,32.835625,3.830177e-05,-0.62327105,-1.3607415,0.38032755,1.4966911,61.972324,0.06493506493506493
1996-05-13,46.17082,31.161139,1.357359e-05,-0.69634104,-1.0129503,0.37429678,1.2292107,55.606724,0.048701298701298704
1996-05-14,42.819744,26.506777,0.0003339949,0.15121187,-2.2842152,0.36714658,2.2892146,52.2299,0.09090909090909091
1996-05-15,39.01473,22.67357,0.00020204052,-0.329245,-0.9986171,0.36163914,1.0514934,51.577625,0.03896103896103896
1996-05-16,39.88094,24.862421,0.000247383,-0.4379952,-0.73942477,0.3568162,0.8594119,54.649975,0.012987012987012988
1996-05-17,38.090847,26.31257,0.00085533253,-0.36358425,-0.44746158,0.35757494,0.5765547,62.239822,0.05844155844155844
1996-05-18,38.95732,27.523132,0.0010371493,0.7663522,0.34647706,0.35851386,0.84103626,63.24583,0.022727272727272724
1996-05-19,35.865955,21.098402,0.0011477411,1.3294677,-0.1265439,0.358603,1.3354765,54.617287,0.03571428571428572
1996-05-20,37.674564,25.304583,0.0010280833,-0.1616508,0.47016224,0.35346046,0.49717554,60.67548,0.016233766233766232
1996-05-21,39.882637,29.308985,0.0012362505,-0.3595836,0.17470576,0.35705903,0.399778,65.63609,0.016233766233766232
1996-05-22,44.633633,30.23707,0.00037340392,-0.26503217,0.4650242,0.35286865,0.5352472,56.77841,0.022727272727272728
1996-05-23,48.533543,31.1111,5.5011187e-05,-0.9217634,0.6668885,0.34337127,1.1377118,50.77654,0.022727272727272724
1996-05-24,49.32945,32.753246,0.0004042584,-0.75518006,1.1452191,0.33565915,1.3717958,52.661983,0.012987012987012988
1996-05-25,48.06635,35.375126,0.00090674177,0.32216465,0.17573671,0.33381054,0.36697882,61.298244,0.06168831168831169
1996-05-26,46.796795,37.04719,0.002337348,0.90545726,0.30504993,0.3413777,0.95546234,68.68699,0.048701298701298704
1996-05-27,46.29375,37.002514,0.0017280291,0.91174835,0.913908,0.3451723,1.2909349,69.88031,0.025974025974025976
1996-05-28,43.96812,34.206303,0.00135184,1.5486689,1.0232441,0.35202232,1.85618,68.32508,0.032467532467532464
1996-05-29,48.018005,33.617046,0.00020320236,0.26266757,0.61557996,0.33900678,0.66927797,57.256126,0.032467532467532464
1996-05-30,51.295338,38.36603,0.0004724187,0.61767244,0.4540063,0.3314067,0.7665775,61.15617,0.016233766233766232
1996-05-31,48.94167,38.111774,0.00093239854,1.3446317,-0.2586775,0.33238518,1.3692875,66.08269,0.022727272727272724
1996-06-01,51.097385,37.16294,0.0002394971,0.5712324,-0.5184882,0.32376185,0.7714509,58.76412,0.04220779220779221
1996-06-02,52.434765,37.679127,5.8178673e-05,1.8914872,0.546001,0.3114716,1.9687155,57.082558,0.05844155844155844
1996-06-03,47.38586,32.58936,0.0005183884,2.5388594,-0.8177807,0.30685496,2.6673155,56.26499,0.02922077922077922
1996-06-04,44.963337,27.239967,0.00041729852,1.4939275,-2.1310964,0.3003293,2.6025739,49.602787,0.02922077922077922
1996-06-05,42.585598,20.740454,0.00015460409,-0.59808517,-1.0549856,0.29244077,1.2127244,41.39493,0.05194805194805195
1996-06-06,50.79598,29.330412,6.7445635e-06,0.7766687,1.017224,0.28184357,1.2798277,43.418865,0.045454545454545456
1996-06-07,53.643528,37.919132,0.00016352539,1.4912959,1.1710192,0.27410087,1.8961143,55.12395,0.012987012987012988
1996-06-08,46.883274,37.173534,0.0018544007,1.168049,1.6424489,0.28813866,2.0154347,68.80482,0.009740259740259742
1996-06-09,47.660267,38.16083,0.0017954818,0.40418258,0.8101693,0.30273584,0.9053938,69.46424,0.016233766233766232
1996-06-10,47.23048,39.38579,0.0025258663,0.105647944,-0.2884847,0.31483805,0.30722126,74.056244,0.012987012987012988
1996-06-11,44.15437,38.224174,0.004976282,-0.28237346,0.22580087,0.3531983,0.36155334,79.51711,0.006493506493506494
1996-06-12,45.781734,36.50172,0.0012128609,-0.3340303,-0.75085515,0.34688926,0.82180274,69.85381,0.0
1996-06-13,49.30138,39.34157,0.0017923662,-0.8581951,-1.063321,0.3430294,1.3664372,68.411644,0.003246753246753247
1996-06-14,51.716,40.867023,0.0018363296,-0.57849544,-0.24005388,0.3390987,0.6263249,66.36974,0.14935064935064934
1996-06-15,53.869267,41.548763,0.0012386242,-0.08480535,0.23294616,0.33135697,0.24790293,62.961826,0.1038961038961039
1996-06-16,55.82491,43.873302,0.0010371173,0.030498773,0.044870514,0.32453093,0.054254387,64.10968,0.16558441558441556
1996-06-17,58.47614,43.75945,0.00064250064,-0.064114705,0.20720385,0.31288838,0.21689658,58.01667,0.20454545454545453
1996-06-18,59.190266,43.474483,0.0006136768,-0.19394071,0.396533,0.30402312,0.44141978,55.94081,0.2694805194805195
1996-06-19,59.018555,43.7376,0.0006687895,0.10875855,0.7007818,0.2959102,0.70917106,56.854084,0.1038961038961039
1996-06-20,57.029285,44.092617,0.00091701193,0.5687384,0.7753218,0.2965022,0.9615546,61.895054,0.0909090909090909
1996-06-21,56.552853,44.477924,0.001234959,0.7664676,0.42905164,0.29768422,0.8783837,63.899933,0.07792207792207792
1996-06-22,57.716686,45.87375,0.0010717645,0.86228895,-0.38865566,0.2969264,0.9458306,64.61078,0.1331168831168831
1996-06-23,58.517727,43.988827,0.00070149265,1.3603002,0.047378372,0.28857818,1.361125,58.439964,0.06818181818181818
1996-06-24,59.390232,43.58455,0.00036846675,0.061009213,1.1198617,0.2762918,1.1215223,55.777233,0.048701298701298704
1996-06-25,54.54507,45.029606,0.002137046,0.5019215,1.352146,0.28995752,1.4422982,70.18545,0.009740259740259742
1996-06-26,53.694736,42.537674,0.0012823095,0.15521133,1.2000487,0.30225846,1.2100444,65.823845,0.006493506493506494
1996-06-27,53.110287,41.883446,0.0019554226,-0.13436706,0.99265987,0.30460796,1.0017126,65.576294,0.03896103896103896
1996-06-28,52.66701,40.93593,0.0015484733,0.50623864,0.66465133,0.31260243,0.83548725,64.25756,0.003246753246753247
1996-06-29,50.753815,40.908447,0.0031515853,0.97861916,0.41259226,0.3235421,1.0620395,68.88323,0.003246753246753247
1996-06-30,50.302155,40.67253,0.0021661974,1.0945183,-0.6915855,0.3324847,1.2947049,69.40971,0.006493506493506494
1996-07-01,51.161907,42.1411,0.0017775154,1.2551674,-0.54433966,0.3329539,1.3681194,71.156136,0.00974025974025974
1996-07-02,54.249287,43.637207,0.0011351448,1.2913102,-0.16453451,0.3259863,1.3017502,67.279915,0.03571428571428572
1996-07-03,56.589294,44.994297,0.00083460816,0.2567788,-0.79707164,0.31594616,0.8374118,65.08183,0.02922077922077922
1996-07-04,57.68521,45.845364,0.000989716,-1.0762974,-0.7565801,0.31033382,1.3156099,64.61446,0.21753246753246752
1996-07-05,58.409542,46.97398,0.0013589961,-0.28248549,0.50064856,0.3070574,0.5748452,65.69745,0.048701298701298704
1996-07-06,58.620987,46.941986,0.0013731144,0.79458696,0.9744243,0.31009296,1.257327,65.12328,0.0909090909090909
1996-07-07,60.136856,46.484253,0.0006919022,0.75258356,0.15923007,0.29829875,0.7692439,60.63859,0.14285714285714288
1996-07-08,61.001926,48.408813,0.001401385,-0.18398826,-0.54713845,0.2950292,0.57724535,63.216187,0.14935064935064934
1996-07-09,56.720016,46.58618,0.0023223732,-0.8674992,-0.4803343,0.30541223,0.99160266,68.799774,0.048701298701298704
1996-07-10,53.017193,42.27075,0.0017074845,-0.7025015,0.17423879,0.3120112,0.7237869,66.78892,0.032467532467532464
1996-07-11,55.318783,42.36858,0.0005531448,-0.26997188,0.8649812,0.2988459,0.9061331,61.639324,0.01948051948051948
1996-07-12,56.12208,43.704845,0.0008697666,0.40414366,1.1511773,0.29286546,1.2200578,63.016655,0.022727272727272724
1996-07-13,54.774044,43.79923,0.0013626432,0.33583048,1.2242464,0.29626724,1.2694728,66.41548,0.003246753246753247
1996-07-14,50.600216,42.95737,0.002901856,1.5662359,1.3791529,0.3192252,2.0869014,74.9655,0.0
1996-07-15,51.17143,43.613205,0.0019149013,1.8182818,0.20174283,0.3324001,1.8294394,75.26313,0.0
1996-07-16,54.424118,43.0446,0.00041874635,1.3194183,0.30124208,0.31824812,1.3533704,65.35291,0.003246753246753247
1996-07-17,55.54669,43.39494,0.00032004787,0.8397723,0.3675102,0.30441833,0.91666853,63.58614,0.0
1996-07-18,57.296993,46.485554,0.00046621714,0.34081903,0.29544827,0.29762474,0.45105132,67.12815,0.003246753246753247
1996-07-19,59.735016,48.025146,0.00086689886,0.09911758,-0.119653754,0.29493874,0.15537475,65.18327,0.04220779220779221
1996-07-20,60.781116,49.05684,0.0008655914,1.3362967,0.3525511,0.28784373,1.3820206,65.27493,0.05519480519480519
1996-07-21,58.31294,49.538498,0.0013672804,1.3518395,0.5339807,0.29191205,1.4534805,72.571495,0.016233766233766232
1996-07-22,58.21345,48.72517,0.0011839534,1.9793736,1.037857,0.29341882,2.2349646,70.654,0.03571428571428572
1996-07-23,58.17098,48.341476,0.0007402678,0.9375804,0.8507094,0.2900095,1.2660029,69.75333,0.02922077922077922
1996-07-24,60.844524,48.389465,0.00025586865,0.058625907,1.1188792,0.27945194,1.120414,63.523865,0.04220779220779221
1996-07-25,59.978054,48.943283,0.0015562782,0.4758406,1.1074417,0.28169867,1.2053428,66.880066,0.00974025974025974
1996-07-26,56.718033,46.08275,0.0015881291,0.7200863,2.080941,0.28985444,2.202008,67.508675,0.016233766233766232
1996-07-27,51.695568,44.76805,0.003781787,1.3061882,1.7734336,0.3197659,2.2025428,77.143715,0.016233766233766232
1996-07-28,53.746113,45.54423,0.0015015915,0.1400583,0.99731135,0.3200055,1.007098,73.687386,0.00974025974025974
1996-07-29,56.134136,48.32028,0.0018979175,-0.14844914,0.62637895,0.32077217,0.64372957,75.0048,0.01948051948051948
1996-07-30,53.23851,46.94641,0.004032142,0.6614066,0.91384983,0.3326101,1.1280869,79.15408,0.012987012987012988
1996-07-31,50.7777,44.298508,0.002224683,1.2433988,0.5133826,0.34564874,1.3452146,78.39201,0.003246753246753247
1996-08-01,53.57246,43.516068,0.0012644642,-0.17894022,1.4255896,0.33440062,1.4367759,68.64571,0.0
1996-08-02,49.290283,43.80315,0.00313669,1.3518882,1.55403,0.34958896,2.0597599,81.295845,0.01948051948051948
1996-08-03,46.502552,39.289745,0.0020627396,2.0474153,0.75032425,0.35181025,2.1805723,75.831436,0.006493506493506494
1996-08-04,46.793686,37.297977,0.001362045,1.470553,0.10960356,0.34399518,1.4746319,69.37634,0.003246753246753247
1996-08-05,48.26804,36.95963,0.0017555422,-0.096149884,-0.29895452,0.3360927,0.31403598,64.76934,0.0
1996-08-06,46.814514,38.666878,0.0018539975,0.44105062,-1.1174306,0.33929107,1.2013229,73.144264,0.0
1996-08-07,48.023518,37.963413,0.0010202201,0.41506955,-0.99892694,0.33354744,1.081729,67.99571,0.003246753246753247
1996-08-08,49.54723,37.404713,0.00037423056,0.96094155,0.87631816,0.32073954,1.3005161,62.83889,0.00974025974025974
1996-08-09,46.659058,41.9659,0.0038438796,1.2957925,1.5208374,0.34819508,1.9980052,83.62112,0.0
1996-08-10,45.244312,40.26064,0.004296891,-0.031618714,0.098071635,0.36971465,0.103042655,82.59079,0.01948051948051948
1996-08-11,46.39213,39.287907,0.0010688119,-0.84570366,-0.63730174,0.35608634,1.0589467,76.14275,0.0
1996-08-12,49.710552,41.151615,0.0004966387,-0.5338948,-0.27906796,0.34323728,0.6024305,72.28037,0.0
1996-08-13,51.40451,42.99637,0.0014613605,0.97622293,0.55449796,0.34383035,1.1227107,72.87614,0.012987012987012988
1996-08-14,52.40518,43.117474,0.0007988925,1.341022,1.2330883,0.33669686,1.8217702,70.563995,0.0
1996-08-15,51.49156,44.658688,0.00095604593,0.8430433,0.74461627,0.33631423,1.1248001,77.40402,0.0
1996-08-16,51.56728,46.119747,0.0011775192,0.6476496,0.30770347,0.337324,0.7170296,81.58644,0.003246753246753247
1996-08-17,50.277237,44.854206,0.001511077,1.1872658,-0.4152241,0.34184334,1.2577802,81.56773,0.0
1996-08-18,49.533463,40.88577,0.0009795815,0.7636314,-0.57198113,0.33718935,0.954094,72.01419,0.00974025974025974
1996-08-19,50.41831,39.85658,0.00027432406,0.13418747,-0.28610465,0.325252,0.31600973,66.95702,0.003246753246753247
1996-08-20,47.15591,36.146957,9.779665e-05,-1.2613091,-0.6460444,0.31664786,1.4171358,65.399536,0.016233766233766232
1996-08-21,45.12595,34.764812,0.0008797495,-1.0671378,-0.89965725,0.3162457,1.3957673,66.849434,0.006493506493506494
1996-08-22,39.664536,29.339142,0.0019315999,-2.1958702,-2.086135,0.32369834,3.0288289,66.27671,0.0
1996-08-23,40.786575,30.217928,0.00074400305,-1.6029009,-1.0406686,0.32199296,1.9110945,65.762764,0.01948051948051948
1996-08-24,46.989887,37.12967,0.00017969187,0.5411086,0.9727628,0.3138029,1.1131334,68.410835,0.0
1996-08-25,49.371403,41.5538,0.0025825591,0.80084777,2.3703744,0.32771558,2.5020056,74.344925,0.0
1996-08-26,42.533787,35.22154,0.004886553,0.67207485,0.65224916,0.3581823,0.9365434,75.15871,0.003246753246753247
1996-08-27,36.271793,25.847872,0.0013092496,-0.059231326,-1.2337476,0.3553369,1.2351686,65.58436,0.003246753246753247
1996-08-28,37.743767,25.003836,8.420133e-05,-1.057686,-0.71626264,0.3423375,1.2773925,59.758896,0.00974025974025974
1996-08-29,42.672924,32.314434,0.00024066877,-1.2131654,-0.13790414,0.33623207,1.2209783,66.55814,0.012987012987012988
1996-08-30,46.36114,39.994946,0.00085726054,-0.7475142,0.11392448,0.33975258,0.75614566,78.35862,0.00974025974025974
1996-08-31,45.570267,41.05382,0.002808269,0.29549673,0.54133487,0.35744593,0.61673474,84.12159,0.003246753246753247
1997-05-01,37.291912,29.094673,0.0007024682,0.1565303,0.19627596,0.39408317,0.2510498,72.00122,0.016233766233766232
1997-05-02,36.855263,28.144365,0.0008635638,-0.24249162,0.15796249,0.39359114,0.2894034,70.45604,0.016233766233766232
1997-05-03,37.99384,27.707079,0.00036612118,-0.30410823,-0.50396264,0.39161906,0.5886087,66.17376,0.02922077922077922
1997-05-04,38.754856,28.706224,0.0005841138,-0.1476949,-0.7767892,0.3909769,0.7907055,66.91743,0.016233766233766232
1997-05-05,37.715996,27.2483,0.0006606202,-0.6576497,-1.264906,0.3890288,1.4256544,65.64835,0.019480519480519484
1997-05-06,34.456577,19.741642,0.00010837007,-1.4775329,-1.4004306,0.38196203,2.0357575,54.524258,0.03571428571428572
1997-05-07,33.823288,17.324446,0.00016715075,-1.0413853,-0.4825792,0.37549993,1.1477658,50.412647,0.032467532467532464
1997-05-08,36.82392,21.905983,0.00032992204,-0.33781207,-0.18410367,0.37392533,0.38472217,54.416454,0.006493506493506494
1997-05-09,36.563175,21.868567,0.00017648617,-1.1309668,-0.86763364,0.37168708,1.4254382,54.89214,0.006493506493506494
1997-05-10,37.63092,23.91484,0.0003932718,-1.235086,0.28898028,0.36920276,1.2684427,57.358566,0.0
1997-05-11,41.328335,29.808172,0.0008108536,-1.1215733,0.71735066,0.36782125,1.3313597,63.33539,0.022727272727272724
1997-05-12,41.914917,32.082256,0.0005568233,-0.18769372,1.0325731,0.36911654,1.0494933,67.88948,0.006493506493506494
1997-05-13,41.559162,33.56072,0.0016572922,0.41285217,0.29969415,0.37066546,0.51016027,73.034966,0.006493506493506494
1997-05-14,38.937252,31.576645,0.0019947705,1.0617131,0.6303771,0.37471652,1.234751,74.66192,0.003246753246753247
1997-05-15,38.449383,30.097198,0.0016461367,1.1728668,0.6677372,0.3693678,1.3496257,71.673065,0.0
1997-05-16,38.96677,28.859968,0.00089627336,0.48075965,0.28434888,0.3690865,0.55855536,66.7844,0.022727272727272724
1997-05-17,41.365948,29.306,0.00059337815,-0.12375788,1.2982179,0.36394152,1.3041034,61.96267,0.012987012987012988
1997-05-18,39.21255,29.671013,0.0018688319,2.0081012,0.53305197,0.36707118,2.0776465,68.37237,0.02922077922077922
1997-05-19,42.057167,25.905348,0.0002072872,-0.42315316,0.7719174,0.3587419,0.8802926,52.461384,0.022727272727272728
1997-05-20,46.176117,31.5914,0.00010527406,1.0271232,0.9719749,0.35299015,1.4141136,56.570515,0.012987012987012988
1997-05-21,46.269863,35.08701,0.00043036454,1.0469259,0.6558538,0.35183862,1.2353939,64.8399,0.01948051948051948
1997-05-22,43.054306,34.10052,0.00083914626,1.5401921,0.110637434,0.35702512,1.5441608,70.45747,0.012987012987012988
1997-05-23,40.177807,29.005999,0.0011968344,1.3835329,-0.6449012,0.35384953,1.5264536,64.09022,0.016233766233766232
1997-05-24,39.30002,27.02925,0.0005581935,0.14234446,-1.0504354,0.34977558,1.0600361,61.14984,0.05194805194805195
1997-05-25,41.35068,26.49943,0.00027434534,-0.8054235,-0.9611775,0.3454025,1.2540213,55.25177,0.07142857142857144
1997-05-26,44.43378,25.719254,3.0469955e-05,-1.3427547,-0.98424,0.33588207,1.6648479,47.52957,0.06493506493506493
1997-05-27,47.540173,27.82472,3.3422273e-06,-1.2756735,-0.752029,0.32607135,1.4808412,46.09593,0.06493506493506493
1997-05-28,51.58501,31.535116,9.2822756e-07,-0.4471376,0.07549406,0.3167571,0.45346597,46.11716,0.019480519480519484
1997-05-29,53.494156,35.10033,5.3805798e-05,0.59275955,0.63353294,0.30899116,0.8675989,49.590034,0.04545454545454545
1997-05-30,43.272385,32.063396,0.0031573921,0.5956184,-0.53272575,0.32528996,0.79909825,64.39184,0.012987012987012988
1997-05-31,38.197247,25.875275,0.0013867868,-0.15303023,-0.9414532,0.33112237,0.95380944,60.868923,0.022727272727272724
1997-06-01,39.110096,26.571182,0.0010340996,0.21546416,-0.121293224,0.32813773,0.24725866,60.45091,0.016233766233766232
1997-06-02,41.371777,30.266111,0.0007997754,0.71263856,0.25929424,0.33380368,0.758345,64.41734,0.048701298701298704
1997-06-03,48.56489,35.658596,0.0003524561,-0.29880345,0.5541269,0.3305491,0.6295555,60.8446,0.03571428571428572
1997-06-04,55.460373,38.197464,0.00020300591,-1.8514404,-0.358161,0.32050115,1.8857653,52.158997,0.05194805194805195
1997-06-05,58.71349,39.991375,4.960387e-05,-2.2498093,-0.35323897,0.30422196,2.2773712,49.75193,0.10714285714285714
1997-06-06,58.72256,45.85147,0.00081882207,-0.96887153,-0.8729808,0.29829776,1.3041501,62.26917,0.012987012987012988
1997-06-07,55.872314,43.70276,0.0021374112,-1.2497305,-0.6378181,0.3029687,1.4030817,63.58406,0.06168831168831168
1997-06-08,53.274075,41.43468,0.0019693282,-0.3523008,0.47989368,0.3061532,0.59532666,64.06538,0.1818181818181818
1997-06-09,51.26602,42.720295,0.00248658,0.68260187,1.2383231,0.31624886,1.4139977,72.47836,0.16233766233766234
1997-06-10,48.75624,42.38148,0.003114525,1.0318009,1.1063439,0.34468138,1.5128151,78.53544,0.03571428571428572
1997-06-11,50.27376,41.78627,0.0020971715,0.120927095,0.5516408,0.3499943,0.5647397,72.53842,0.01948051948051948
1997-06-12,54.42689,42.339645,0.0006684803,-0.40621296,0.08414496,0.33755204,0.41483653,63.601585,0.029220779220779217
1997-06-13,53.686752,44.098194,0.0016459799,0.26848868,0.71371394,0.33855334,0.7625443,69.8964,0.07467532467532467
1997-06-14,52.83005,43.01744,0.0016828255,0.69569343,1.0244344,0.34193859,1.2383276,69.20515,0.0
1997-06-15,50.856476,39.29529,0.002192425,1.7246962,0.89424425,0.34302148,1.9427428,64.4546,0.009740259740259742
1997-06-16,49.40141,40.36654,0.0026138248,1.1241097,1.1693815,0.3533888,1.6220591,70.92798,0.006493506493506494
1997-06-17,49.632984,39.881596,0.0013763453,0.4032958,0.011301299,0.34857807,0.4034541,69.00703,0.012987012987012988
1997-06-18,53.1861,41.782413,0.0009370309,0.11668172,-0.8256762,0.3401766,0.83387995,65.14019,0.012987012987012988
1997-06-19,56.15532,42.706387,0.00080146804,0.57379013,-0.54919434,0.32858726,0.7942603,60.579365,0.05194805194805195
1997-06-20,55.9296,45.94588,0.0021217174,0.3188347,-0.3054383,0.33397064,0.4415293,69.102135,0.0
1997-06-21,55.147293,47.452763,0.003181137,0.61684257,-0.016110241,0.35359642,0.6170529,75.24834,0.05519480519480519
1997-06-22,57.48132,47.645603,0.0013219286,0.49803868,-0.7429893,0.34604326,0.8944695,69.66138,0.05844155844155844
1997-06-23,59.676487,47.506805,0.0007846086,-0.0852342,-1.0980076,0.3326872,1.1013108,64.06082,0.18506493506493507
1997-06-24,60.020763,47.752087,0.00071481575,-0.18434495,-0.83541894,0.32289675,0.85551614,63.86587,0.18506493506493507
1997-06-25,61.80847,48.40835,0.0006901752,0.6002607,-0.20389904,0.31449214,0.6339461,61.437046,0.17207792207792208
1997-06-26,62.32663,47.61601,0.00021584361,0.99969316,-0.6665433,0.30095318,1.2015268,58.55863,0.11688311688311688
1997-06-27,62.742504,46.7717,0.00019315463,1.2926961,-0.50247544,0.28839412,1.3869193,55.902992,0.07142857142857144
1997-06-28,60.824978,44.81906,0.0008223062,1.2521286,-0.84756225,0.2856771,1.5120145,55.556725,0.05194805194805195
